gloss,spoken
"이번 주말 무엇 하다 ? > 이번 주말에 뭐할까?
기내 제공하다 이어폰 얼마 ? > 기내에서 제공하는 이어폰은 얼마인가요?
시험 기간 밤 늦다 공부하다 . > 시험 기간에는 밤 늦게까지 공부했어.
요즘 너무 피곤하다 . > ",요즘 너무 피곤해
"사이트 주문하다 것 취소하다 어떻게 하다 ? > 사이트에서 주문한 걸 취소하려면 어떻게 해야해요?
응급 상황 전화번호 알리다 . > 응급 상황 전화번호를 알려주세요.
내일 병원 안 가다 돼다 ? > 내일 병원을 안 가도 돼요?
우리 팀 성과 최고 . > ",우리 팀의 성과가 최고예요.
"대학원 시험 준비하다 바쁘다 . > 대학원 시험 준비하느라 바빠요.
치료 후 쉬다 ? > 치료 후에 쉬어야 하나요?
사고 차량 도로 막다 . > 사고 차량이 도로를 막고 있어요.
목표 향하다 끝없이 달리다 . > ",목표를 향해 끝없이 달려
"교육과정 변경 있다 ? > 교육과정 변경된 거 있어요?
주차 티켓 잃어버리다 . > 주차 티켓을 잃어버렸어요.
아이 특기 발표회 1등 하다 . > 아이가 특기 발표회에서 1등 했어.
다음 주 다시 만나다 . > ",다음 주에 다시 만나자
"마당 꽃 심다 . > 마당에서 꽃을 심었어.
그 팀 새로운 소프트웨어 사용법 가르치다 주다 . > 그는 팀에 새로운 소프트웨어 사용법을 가르쳐 주었다.
우체국 앞 너 기다리다 . > 우체국 앞에서 너를 기다릴게.
시급 얼마 ? > ",시급은 얼마에요?
"지금 20분 동안 기다리다 주다 . > 지금부터 20분 동안 기다려줘
그 노래 작곡 하다 직접 부르다 . > 그는 노래를 작곡하고 직접 부른다.
실존주의자 존재 우선성 강조하다 . > 실존주의자는 존재의 우선성을 강조한다.
신입사원 오늘 근무 시작하다 . > ",신입사원들이 오늘부터 근무 시작해.
"오늘 저녁 무엇 먹다 ? > 오늘 저녁 뭐 먹을까요?
유럽 경제 위기 투자 어렵다 . > 유럽 경제 위기 때문에 투자가 어려워.
주말 좋다 영화 추천하다 ? > 주말에 좋은 영화 추천해줄래요?
바로 옆 좌석 변경하다 가능 ? > ",바로 옆의 좌석으로 변경 가능한가요?
"캐시백 이벤트 언제 시작 ? > 캐시백 이벤트는 언제부터 시작해요?
학회 참여 비용 얼마 ? > 학회 참여 비용이 얼마인가요?
다음 주 특별 방송 하다 . > 다음 주에는 특별 방송이래.
친구 메시지 보내다 . > ",친구들이 생일 축하 메시지를 보냈다.
"이 도로 교통체증 심하다 ? > 이 도로는 교통체증이 심한가요?
선생님 우리 공동체 중요하다 가르치다 주다 . > 선생님은 우리에게 공동체의 중요성을 가르쳐 준다.
그 추억 항상 나 마음속 있다 . > 그 추억은 항상 나의 마음속에 있어.
1+1 행사 언제 까지 ? > ",1+1 행사는 언제까지 해요?
"인터넷 보안 프로그램 추천하다 . > 인터넷 보안 프로그램 추천해주세요.
방송 시청률 최근 높아지다 하다 . > 방송 시청률이 최근에 높아졌다고 해.
그 게임 언제 세일 하다 ? > 그 게임 언제 세일해?
아이 숙제 도우다 ? > ",아이 숙제 도와줬어?
"주차장 몇 층 있다 ? > 주차장은 몇 층까지 있나요?
내 방 누가 들어가다 ? > 내 방에 누가 들어갔어?
기내 음식 주문하다 있다 ? > 기내에서 음식 주문할 수 있나요?
운동장 체조 연습하다 . > ",운동장에서 체조 연습을 했어.
"내일 국어 시험 보다 . > 내일 국어 시험을 볼 거야.
어릴 때 이 스포츠 시작하다 ? > 어릴 때부터 이 스포츠를 시작하셨나요?
여기 예약 필요하다 ? > 여기는 예약이 필요한가요?
비행기 시간 확인 하다 ? > ",비행기 시간 확인했어?
"오늘 기분 정말 안 좋다 . > 오늘 기분이 너무 안 좋아.
도시락 냉장고 넣다 . > 냉장고에 내 도시락 넣어뒀어.
나 민속무용 배우다 있다 . > 난 민속무용을 배우고 있어.
작년 여름 해외여행 가다 . > ",작년 여름에는 해외여행을 갔다.
"생일 축하 노래 부르다 . > 생일 축하 노래를 불렀다.
출장 때 서류 무엇 ? > 출장 때 필요한 서류는 무엇인가요?
그들 농인 연극 연출하다 . > 그들은 농인 연극을 연출합니다.
인터넷 데이터 사용량 확인하다 어떻게 하다 ? > ",인터넷 데이터 사용량을 확인하려면 어떻게 해야해요?
"어디 가다 싶다 ? > 어디로 가고 싶어요?
나도 너 생각하다 . > 나도 네 생각해
올해 계획 세우다 시작 하다 . > 올해의 계획을 세우기 시작했다.
수업 내용 기억나다 ? > ",수업 때 배운 내용 기억나요?
"주말 만나다 . > 주말에 만나자
디자이너 아이디어 현실 만들다 . > 디자이너는 아이디어를 현실로 만든다.
이 만화 추천 하다 주다 ? > 이 만화 추천해줄래?
실험 다시 하다 . > ",실험을 다시 해야 할 것 같아요.
"그 그룹 혁신적 아이디어 생각하다 방법 가르치다 . > 그는 그룹에 혁신적인 아이디어를 생각하는 방법을 가르쳤다.
세수 후 스킨케어하다 . > 세수 후에는 스킨케어를 해
일출 보다 가다 아침 일찍 일어나다 . > 일출을 보러 가서 아침 일찍 일어났다.
교수님 연구실 만나다 . > ",교수님 연구실에서 만나기로 했어요.
"너 말 맞다 생각하다 ? > 네 말이 맞다고 생각해?
독서 통해 세상 알다 . > 독서를 통해 세상을 안다.
나 동생 자전거 타다 법 가르치다 주다 . > 나는 동생에게 자전거 타는 법을 가르쳐 줬어.
조기 퇴근 가능 ? > ",조기 퇴근 가능해?
"새롭다 음악 발견 하다 계속 듣다 있다 . > 새로운 음악을 발견해서 계속 듣고 있어.
환경보호 단체 시위 진행하다 . > 환경보호 단체가 시위를 진행했습니다.
혼잡하다 시간대 피하다 언제 타다 ? > 혼잡한 시간대를 피하려면 언제 타야 해요?
손님 기다리다 택시 스탠드 어디 ? > ",손님을 기다리는 택시 스탠드가 어디에요?
"부모님 선물 시계 주다 . > 부모님이 생일 선물로 시계를 주셨다.
수업 끝나다 바로 도서관 가다 . > 수업이 끝나면 바로 도서관으로 갈 거야.
농인 인권 캠페인 시작되다 . > 농아 인권을 위한 캠페인이 시작되었다.
출장 가다 경비 어떻게 청구하다 ? > ",출장 가면 경비는 어떻게 청구하나요?
"아이 방 청소 도우다 ? > 아이들이 방 청소 도와줬어?
이집트 닐강 크루즈 즐기다 . > 이집트에서는 닐강을 따라 크루즈를 즐겼어.
영상 버퍼링 되다 보기 힘들다 . > 영상이 버퍼링 돼서 보기 힘들어.
이번 주말 집 쉬다 있다 . > ",이번 주말에는 집에서 쉬려고.
"어떤 캐릭터 추천 하다 ? > 어떤 캐릭터 추천해?
유튜브 그 영상 어떻게 찾다 ? > 유튜브에서 그 영상을 어떻게 찾을 수 있어요?
집 텔레비전 보다 좋아하다 . > 집에서 텔레비전을 즐겨봐
나 좀 기다리다 ? > ",나 좀 기다려줄래?
"수화 대회 참여 어떻게 하다 ? > 수화 대회에 참여하려면 어떻게 해야 하나요?
크리스마스 12월 25일이다 . > 크리스마스는 12월 25일이에요
카드 소원 적다 . > 생일 카드에 소원을 적었다.
강아지 공원 놀다 . > ",강아지는 공원에서 놀아
"아이 가족 사진 찍다 . > 아이들과 가족 사진 찍었어.
웹사이트 리뷰 남기다 로그인하다 ? > 웹사이트에 리뷰를 남기려면 로그인해야 하나요?
네버랜드 약속 읽다 보다 ? > 네버랜드 약속 읽어봤어?
사진 잘 나오다 . > ",사진 잘 나왔어
"그녀 농인 가족 태어나다 . > 그녀는 농인 가족에서 태어났다.
와인 리스트 보여주다 가능 ? > 와인 리스트를 보여줄 수 있을까?
방 추워 히터 켜다 . > 방이 너무 추워서 히터를 켰어
결제 방법 무엇 있다 ? > ",결제 방법은 뭐가 있어?
"요즘 기분 우울하다 . > 요즘 기분이 좀 우울해.
농인 축제 다음 주 . > 농인 축제가 다음 주에 있습니다.
내 수하물 무겁다 초과료 내다 되다 . > 내 수하물 무거워서 초과료 내야 돼.
출발 터미널 도착 터미널 다르다 ? > ",출발 터미널과 도착 터미널이 다른가요?
"대화 없이 조용하다 가다 . > 대화 없이 조용히 가주세요.
다음 경기 언제 ? > 다음 경기 언제인가요?
모임 오랜만에 친구 만나다 . > 모임에서 오랜만에 친구들을 만났다.
고등학교 어떤 동아리 활동 하다 ? > ",고등학교에서 어떤 동아리 활동 했어요?
"아침 책 읽다 시간 갖다 . > 아침에 책을 읽는 시간을 갖는다.
최근 보다 목록 어떻게 확인 하다 ? > 최근에 본 목록 어떻게 확인해?
미용실 머리 스타일링 하다 . > 미용실에서 머리를 새롭게 스타일링했다.
빠른 응급 처치 필요하다 . > ",빠른 응급 처치가 필요해요.
"갤러리 현대 미술 감상 하다 . > 갤러리에서 현대 미술 작품을 감상했다.
인생 배움 연속이다 . > 인생은 배움의 연속이야
이 옷 기계세탁 가능 ? > 이 옷은 기계세탁 가능한가요?
그 무엇 문제 ? > ",그게 뭐가 문제야?
"어린이 요금 어떻게 되다 ? > 어린이 요금은 어떻게 되나요?
할머니 전화 하다 ? > 할머니한테 전화했어?
무엇 더 필요하다 ? > 뭐 더 필요한게 있어?
무료 Wi-Fi 있다 ? > ",무료 Wi-Fi가 있나요?
"홍수 길 잠기다 . > 홍수로 인해 길이 잠겼어요.
새로 나오다 게임 하다 보다 ? > 새로 나온 게임 해봤어?
이 온라인 게임 서버 위치 어디 ? > 이 온라인 게임은 서버 위치가 어디인가요?
성과지표 통해 진단하다 . > ",성과지표를 통해 진단하고 있어요.
"보안 검색대 통과 중이다 . > 보안 검색대 통과 중이야.
과제 제출 기한 언제 까지 ? > 과제 제출 기한은 언제까지에요?
이 주차장 24시간 운영 ? > 이 주차장은 24시간 운영하나요?
여행 중 일정 따로 짜다 안하다 ? > ",여행 중에 별도의 일정은 짜놓지 않아요?
"선생님 우리 존경 중요하다 가르치다 . > 선생님은 우리에게 존경의 중요성을 가르친다.
세관 검사 통과 하다 . > 세관 검사 통과했어.
그녀 새 직장 입사 하다 . > 그녀는 새로운 직장에 입사했다.
여기 VIP 회원 혜택 있다 ? > ",여기 VIP 회원 혜택 있나요?
"진료비 얼마 들다 ? > 진료비는 얼마나 드나요?
웹캠 활용하다 온라인 인터뷰 준비 팁 무엇 ? > 웹캠을 활용한 온라인 인터뷰 준비 팁이 뭐에요?
말 보다 . > 말을 봤다.
뉴욕 타임스퀘어 연말 즐기다 . > ",뉴욕의 타임스퀘어에서는 연말을 즐겼어.
"지도 교수님 보고서 제출하다 . > 지도 교수님께 보고서를 제출해야 해요.
방향 잘못 들다 . 다시 돌아가다 . > 방향을 잘못 들었어요. 다시 돌아가주세요.
그녀 학생 새로운 실험 가르치다 . > 그녀는 학생들에게 새로운 실험을 가르쳤어.
스포츠 의류 추천 해주다 ? > ",스포츠 의류 추천해 줄 수 있어?
"렌탈 서비스 제공 하다 ? > 렌탈 서비스도 제공하나요?
낡다 책 의미 있다 . > 낡은 책도 의미가 있다.
인터넷 속도 느리다 . > 인터넷 속도가 너무 느려요.
곧 여름 휴가 여행 계획 짜다 . > ",곧 여름 휴가라서 여행 계획 짜고 있어요.
"그 책 읽다 . > 그와 같이 책을 읽었다.
약속 장소 조금 일찍 도착하다 . > 약속 장소에 조금 일찍 도착했어
탑승구 어디 ? > 탑승구가 어디에요?
병원비 할인 가능 ? > ",병원비 할인이 가능한가요?
"어릴 때 어디 자주 가다 ? > 어릴 때 어디로 자주 가졌나요?
이번 달 결혼식 몇 번 있다 ? > 이번 달에 결혼식이 몇 번 있어요.
현지 렌트카 사용 ? > 현지에서 렌트카 이용하셨나요?
우리 지구 생명 지키다 되다 . > ",우리는 지구의 생명들을 지켜야 해
"식사 맛있다 하다 ? > 식사 맛있게 했어?
아이 요리 수업 듣다 . > 아이들과 함께 요리 수업 들었어.
주말 가족 외식하다 . > 주말에는 가족과 외식을 해
음식점 위치 알리다 . > ",음식점 위치를 알려주실래요?
"수업 끝나다 선생님 질문 하다 . > 수업 끝나고 선생님께 질문 좀 할 거야.
블루투스 스피커 연결하다 않다 . > 블루투스 스피커를 연결할 수 없어요.
소파 쉬다 오다 . > 소파에 쉬다 왔어.
공항 가족 마중 나가다 . > ",공항에서 가족을 마중 나갔다.
"그녀 행운 마법 믿다 . > 그녀는 행운의 마법을 믿어
수화 그 주요 의사소통 수단 . > 수화는 그의 주요한 의사소통 수단이에요.
그녀 생각 항상 긍정적 . > 그녀의 생각은 항상 긍정적이야.
졸업 후 계획 무엇 ? > ",졸업 후 계획이 뭐에요?
"그 과제 언제까지 제출하다 ? > 그 과제 언제까지 제출해야 해?
독일 뮌헨 맥주 축제 즐기다 . > 독일의 뮌헨에서는 맥주 축제를 즐겼어.
소스 따로 주다 안 되다 ? > 소스를 따로 주시면 안 될까요?
집 도둑 들어오다 . > ",집에 도둑이 들었다.
"각본가 드라마 위해 스크립트 읽다 . > 각본가는 드라마를 위해 스크립트를 읽는다.
웹페이지 스크롤 자동으로 내려가다 . > 웹페이지 스크롤이 자동으로 내려가네요.
도서관 책 빌리다 오다 . > 도서관에서 책을 빌려 왔어.
라이브러리 충돌 나다 고민 있다 . > ",라이브러리 충돌 나서 고민이야.
"물 위 카누 타다 . > 물 위에서 카누를 탔다.
프론트엔드 백엔드 통신 테스트 중이다 . > 프론트엔드와 백엔드 통신 테스트 중이야.
다음 정책 무엇 ? > 다음 정책은 무엇인가요?
조선 시대 언제 까지 ? > ",조선 시대는 언제부터 언제까지였죠?
"오랜만에 가족 시간 가지다 . > 오랜만에 가족과의 시간을 가졌다.
행운 물방울 만지다 보다 ? > 행운의 물방울을 만져봤어?
교통카드 만료일 어떻게 확인하다 ? > 교통카드의 만료일은 어떻게 확인하나요?
그 농인 출신 작가 . > ",그는 농인 출신의 작가이다.
"전력 끊기다 같다 . > 전력이 끊어질 것 같아요.
이탈리아 베니스 간다리아 타다 . > 이탈리아의 베니스에서는 간다리아를 타고 돌아봤어.
어디 운동화 사다 좋다 ? > 어디서 운동화를 사는 게 좋아요?
나 이사 고민 중이다 . > ",나 이사를 고민 중이야.
"약속 장소 바꾸다 가능 ? > 약속 장소를 바꿀 수 있을까?
매주 수요일 수영 가다 . > 매주 수요일에는 수영을 가
휴가 때 여행 가다 자주하다 . > 휴가 때는 여행을 가곤 해
저기 앞 좌회전 하다 . > ",저기 앞에서 좌회전 해주세요.
"그 스포츠 용품점 할인 중 듣다 . > 그 스포츠 용품점 할인 중이라고 들었어.
나 국어 수학 쉽다 . > 나는 국어보다 수학이 더 쉬워.
성과 따르다 보상제도 있다 ? > 성과에 따른 보상제도가 있나요?
우리 모두 성장 과정이다 . > ",우리 모두는 성장하는 과정이야
"출근 시간 몇 시 ? > 출근 시간 몇 시야?
전화 안 통하다 . > 전화가 안 통해요.
휴가 신청서 어디 내다 되다 ? > 휴가 신청서는 어디에 내면 돼요?
이메일 주소 무엇 ? > ",이메일 주소가 뭐에요?
"나 캠핑 갈다 때마다 새롭다 기분 있다 . > 난 캠핑을 갈 때마다 새로운 기분이야.
러시아 백야 경험하다 가다 . > 러시아의 백야를 경험하러 갔어.
나 아이 정직 가치 가르치다 노력하다 . > 나는 아이들에게 정직의 가치를 가르치려고 노력한다.
세무사 세금 관련 일 처리 하다 . > ",세무사는 세금과 관련된 일을 처리한다.
"여름 방학 봉사 활동 하다 . > 여름 방학 때는 봉사 활동을 할 거야.
화재 발생하다 ! > 화재가 발생했어요!
아빠 회사 일 해외 출장 가다 . > 아빠가 회사 일로 해외 출장 가신다.
이번 달 목표 무엇 ? > ",이번 달 목표 뭐야?
"이 영상 어떤 카테고리 속하다 ? > 이 영상은 어떤 카테고리에 속해있나요?
나 오늘 행운 있다 . > 나는 오늘 행운의 편이었어
월말 성과평가 예정 있다 . > 월말에 성과평가가 있을 예정이야.
샌드위치 두 개 주다 . > ",샌드위치를 두 개 주세요.
"전자 담배 기내 허용되다 ? > 전자 담배는 기내에서 허용되나요?
아빠 낚시 가다 어때 ? > 아빠와 함께 낚시 가려고 했는데 어때?
실용주의자 결과 중시하다 . > 실용주의자는 결과를 중시한다.
그 연애 아름답다 . > ",그와의 연애는 아름답다.
"그 추억 아직 떠오르다 . > 그와의 추억은 아직도 떠올랐다.
공항 가깝다 호텔 어디 ? > 공항에서 가장 가까운 호텔은 어디인가요?
지하철 자전거 가져가다 되다 ? > 지하철에 자전거를 가져가도 될까요?
휴가 신청서 인트라넷 다운 가능 . > ",휴가 신청서는 인트라넷에서 다운 받을 수 있어.
"모든 계획 물거품 되다 . > 모든 계획이 물거품이 되었다.
우리 과거 추억 되짚다 보다 . > 우리의 과거 추억을 되짚어 보자.
철학자 진리 다양하다 견해 가지다 . > 철학자들은 진리에 대한 다양한 견해를 가지고 있다.
주변 피다 꽃 구경 하다 . > ",주변에 피어나는 꽃들을 구경했다.
"환자 정보 수정하다 . > 환자 정보를 수정하고 싶어요.
기술팀 협업 필요하다 . > 기술팀과 협업해야 해.
회진 시간 알리다 . > 회진 시간을 알려주세요.
지도 교수님 의견 중요하다 . > ",지도 교수님 의견이 중요해요.
"도착 게이트 어디 있다 ? > 도착 게이트 어디야?
여권 잘 보관 하다 ? > 여권 잘 보관했어?
유모차 가지다 버스 타다 가능 ? > 유모차를 가지고 버스에 탈 수 있나요?
지금 TV 무엇 하다 있다 ? > ",지금 TV에 뭐 하고 있어?
"토끼 당근 먹다 . > 토끼는 당근을 먹어
약속 겹치다 어떻다 하다 모르다 . > 약속이 겹쳐서 어떻게 할지 모르겠어
공원 산책 어떻다 ? > 공원에서 산책하는 건 어떤가요?
우리 평화 지향하다 되다 . > ",우리는 평화를 지향해야 해
"치킨 금요일 밤 인기 . > 치킨은 금요일 밤에 인기가 있다.
리자드 따뜻하다 곳 좋아하다 . > 리자드는 따뜻한 곳을 좋아해
도움 주다 ? > 도와주시겠어요?
그 아름답다 과거 기억 간직하다 있다 . > ",그는 아름다운 과거의 기억을 간직하고 있어.
"여기 내리다 좋다 ? > 여기서 내리는 게 좋을까요?
약속 장소 카페 . > 약속 장소는 카페에서 해요
직장 힘들다 일 있다 . > 직장에서 힘든 일이 있었어.
수박 여름 인기 있다 과일 . > ",수박은 여름에 가장 인기 있는 과일입니다.
"수하물 분실되다 . > 수하물이 분실되었어요.
세일 언제 까지 ? > 세일 행사 언제까지 하나요?
우리 펫 간식 주다 ? > 우리 펫에게 간식 줬어?
그 게임 공략 보다 하다 ? > ",그 게임 공략 보고 했어?
"집 요리하다 좋다 . > 집에서 요리하는 걸 좋아해.
철학적 의문 답 없다 . > 철학적 의문은 종종 답이 없다.
모바일 게임 하다 ? > 모바일 게임도 하니?
코딩 테스트 준비 중이다 . > ",코딩 테스트 준비 중이야.
"대기 시간 길다 . > 대기 시간 길어.
통증 줄어들다 . > 통증이 줄어들었어요.
오늘 추천 작품 무엇 이다 ? > 오늘의 추천 작품 뭐야?
이 음식 맛있다 . > ",이 음식은 정말 맛있어.
"나 보다 싶다 안하다 거기 사라지다 . > 나 보고 싶지 않으면 거기서 사라져.
학교 도서관 공부 하다 . > 학교 도서관에서 공부하려고 해.
학창 시절 기억 항상 미소 짓다 하다 . > 학창 시절의 기억은 항상 미소를 짓게 해.
논문 언제 제출하다 ? > ",논문 언제 제출해야 하나요?
"이 웹사이트 구매하다 안전하다 ? > 이 웹사이트에서 구매 안전한가요?
이 택시 Wi-Fi 있다 ? > 이 택시에는 Wi-Fi가 있나요?
음식 짜다 먹다 힘들다 . > 음식이 너무 짜서 먹기 힘들었어.
브라우저 확장 프로그램 어떻게 삭제하다 ? > ",브라우저 확장 프로그램을 어떻게 삭제하나요?
"차안 너무 춥다 . 온도 조절 가능 ? > 차안이 너무 추워요. 온도를 조절할 수 있나요?
어제 가족 외식하다 . > 어제 가족들과 외식했어.
그녀 첫 데이트 하다 . > 그녀와 첫 데이트를 했다.
세상 예측하다 못하다 변화 많다 . > ",세상은 예측할 수 없는 변화가 많아
"거북이 물가 살다 . > 거북이는 물가에 살아
이 버스 몇 분 간격 오다 ? > 이 버스는 몇 분 간격으로 오나요?
항공사 VIP 라운지 어디 ? > 항공사 VIP 라운지는 어디에요?
거북이 오래 살다 . > ",거북이는 오래 살아
"학회 발표 준비 잘 되가다 ? > 학회 발표 준비 잘 되가나요?
이 웹페이지 다운로드 링크 찾다 수 없다 . > 이 웹페이지에서 다운로드 링크를 찾을 수 없어요.
택시 기사님 휴식 시간 언제 ? > 택시 기사님들의 휴식 시간은 언제인가요?
직장 동료 갈등 생기다 고민 있다 . > ",직장동료와의 갈등이 생겨 고민이야.
"항공료 반환 받다 가능 ? > 항공료 반환 받을 수 있어?
커피 설탕 얼마 넣다 ? > 커피에 설탕은 얼마나 넣어?
남극 여행 나 인생 모험 있다 . > 남극 여행은 내 인생의 모험이었어.
피크닉 숲 가다 . > ",피크닉을 하러 숲으로 갔다.
"팀 프로젝트 언제 시작하다 ? > 팀 프로젝트 언제 시작해요?
흡연하다 안 되다 ? > 흡연은 안되죠?
어디서 만나다 좋다 ? > 어디서 만나는게 좋아?
이 레스토랑 흡연 구역 따로 있다 ? > ",이 레스토랑은 흡연 구역이 따로 있나요?
"출발 시간 앞당기다 가능 ? > 출발 시간을 앞당길 수 있나요?
성과 따르다 인센티브 크다 . > 성과에 따른 인센티브가 커요.
페럿 귀엽다 놀다 . > 페럿은 귀엽게 놀아
전기 갑자기 꺼지다 . > ",전기가 갑자기 꺼졌어.
"발표 준비 다 하다 ? > 발표 준비 다 하셨나요?
이 책 다음 달 발매 되다 . > 이 책은 다음 달에 발매된다.
다음 소설 언제 출간 ? > 다음 소설은 언제 출간되나요?
학교 언제 끝 ? > ",학교 언제 끝나요?
"매년 생일 가족 모이다 . > 매년 생일마다 가족들이 함께 모인다.
매일 소중하다 살다 . > 매일매일을 소중히 살아
나 생일 10월 10일 . > 내 생일은 10월 10일이다.
생일날 특별하다 영화 보다 가다 . > ",생일날은 특별한 영화를 보러 간다.
"연결 항공편 정보 알리다 . > 연결 항공편 정보를 알려주세요.
오늘 일정 바쁘다 . > 오늘 일정이 바빠
초저녁 사람 바쁘다 움직이다 . > 초저녁에는 사람들이 바쁘게 움직여
그 추억 시간 흐르다 변하다 않다 . > ",그 추억은 시간이 흘러도 변하지 않아.
"지구 우리 모두 집이다 . > 지구는 우리 모두의 집이야
당신 사용 수화 어떤 방식 ? > 당신이 사용하는 수화는 어떤 방식인가요?
그 만화 연재 중이다 ? > 그 만화는 연재 중이야?
춥다 난로 틀다 주다 . > ","너무 춥다, 난로 좀 틀어줘."
"차 안 음식 먹다 되다 ? > 차 안에서 음식을 먹어도 되나요?
작년 비교 성과 좋다져다 . > 작년에 비해 성과가 더 좋아졌어요.
식당 새 메뉴 시도 하다 . > 식당에서는 새로운 메뉴를 시도했다.
어디 가다 싶다 ? > ",어디 가고 싶어?
"구급차 부르다 ! > 구급차를 부르세요!
연구실 규칙 지키다 . > 연구실 규칙을 지키세요.
버스 정류장 어떻게 가다 ? > 버스 정류장까지 어떻게 가야 해요?
약속 시간 언제 확인하다 주다 . > ",약속 시간이 언제인지 확인해 주세요
"수업 중 잠들다 안하다 . > 수업 중에 잠들지 않아야 해.
바다 보다 산 좋다 ? > 바다보다는 산이 좋아?
플라톤 이상적 정치 체제 언급하다 . > 플라톤은 이상적인 정치 체제에 대해 언급했다.
아기 수유실 위치 알리다 . > ",아기 수유실 위치를 알려주세요.
"수학 여행 어디 가다 ? > 수학 여행 어디로 가요?
수학 숙제 해결 못하다 . > 수학 숙제를 해결할 수 없어.
인터넷 뱅킹 비밀번호 잊다 버리다 . > 인터넷 뱅킹 비밀번호를 잊어버렸어요.
피아노 연주 새롭다 배우다 . > ",피아노 연주를 새로 배웠다.
"몇 년 전 태국 가다 ? > 몇 년 전에 태국에 다녀왔어요?
나 잠깐 나가다 . > 나 잠깐 나가볼게
우체국 가다 통장 만들다 . > 우체국에 가서 통장을 만들려고.
책 읽다 눈물 흘리다 . > ",책을 읽다가 눈물을 흘렸다.
"석사 박사 차이 무엇 ? > 석사 과정과 박사 과정 차이가 뭐에요?
중국 만리장성 걷다 . > 중국의 만리장성을 걸어보았어.
경찰 부르다 . > 경찰을 부르세요.
코멘트 남기다 주다 . > ",코멘트 좀 남겨줘.
"물 끊다 스위치 찾다 . > 물을 끊는 스위치를 찾아주세요.
그 통화 항상 길다 . > 그와의 통화는 항상 길다.
누가 도움 부르다 . > 누가 도움을 부르고 있어요.
때로는 쉬다 괜찮다 . > ",때로는 쉬어도 괜찮아
"기름값 포함되다 있다 ? > 기름값이 포함되어 있나요?
복사기 고장 나다 . 누가 수리하다 ? > 복사기가 고장 났어요. 누가 수리하나요?
아이 게임 하다 시간 좋다 . > 아이들과 게임하는 시간이 좋아.
그 나 기대 저버리다 . > ",그는 나의 기대를 저버렸다.
"사회생활 잘하다 위해 이해심 필요하다 . > 사회생활을 잘하기 위해서는 이해심이 필요해.
공항 내 의료 시설 어디 있다 ? > 공항 내 의료 시설은 어디에 있나요?
이 웹페이지 번역 기능 어떻게 사용하다 ? > 이 웹페이지 번역 기능을 어떻게 사용하나요?
아기 이빨 나다 시작 하다 . > ",아기가 이빨이 나기 시작했어.
"택시비 얼마 ? > 택시비는 얼마인가요?
그 도서 베스트셀러 목록 올라가다 . > 그 도서는 베스트셀러 목록에 올랐다.
기내식 무엇 있다 ? > 기내식 뭐 있을까?
오랜만 친구 만나다 가다 . > ",오랜만에 친구 만나러 갔어요.
"과학 실험 준비 끝 ? > 과학 실험 준비 다 했어?
여기 내리다 되다 ? > 여기서 내려도 될까요?
아기 밤 울다 . > 아기가 밤새 울었어.
우리 팀 응원가 있다 ? > ",우리 팀 응원가 있어요?
"세상 상상력 크다 만들어지다 . > 세상은 상상력으로 더 크게 만들어져
회의실 예약 어떻다 하다 ? > 회의室 예약은 어떻게 하나?
초콜릿 달콤하다 많다 사람 좋아하다 . > 초콜릿은 달콤해서 많은 사람들이 좋아한다.
지구 수많다 별 중 하나이다 . > ",지구는 수많은 별 중 하나야
"공항 내 무선 인터넷 접속하다 방법 어떻다 ? > 공항 내 무선 인터넷 접속 방법은 무엇인가요?
카라오케 최애곡 부르다 습관 있다 . > 카라오케에서 최애곡을 부르곤 해.
어디서 만나다 ? > 어디서 만날까?
월별 성과 차트 보여주다 . > ",월별 성과 차트를 보여줘요.
"취침 전 물 1잔 마시다 . > 취침 전에는 물 한 잔 마셔
읽다 책 서평 작성 하다 . > 읽은 책은 서평을 작성한다.
접속 오류 생기다 . > 접속 오류 생겼어.
그녀 노래방 가다 . > ",그녀와 같이 노래방에 갔다.
"라디오 듣다 요리하다 . > 라디오를 들으면서 요리를 해
연구실 언제 들어가다 ? > 연구실에 언제 들어가도 될까요?
잘 자다 . > 잘 자
아버지 기억 나 보물이다 . > ",아버지와의 기억은 나의 보물이야.
"토마토 과일 분류 . > 토마토는 과일로 분류된다.
이번 세트 최대한 무게 올리다 보다 . > 이번 세트는 최대한 무게를 올려보세요.
의견 차이 있다 가능 이해하다 되다 . > 의견 차이는 있을 수 있지만, 이해해야 해.
나 고양이 새로운 트릭 가르치다 노력하다 . > ",나는 고양이에게 새로운 트릭을 가르치려고 했어.
"여행 보험 가입하다 어떻게 되다 ? > 여행 보험은 어떻게 가입하나요?
통증 심하다 되다 ! > 간호사님, 통증이 심해졌어요!
면세점 선물 사다 . > 면세점에서 선물 샀어.
우체국 ATM기 있다 . > ",우체국에는 ATM기도 있어.
"브라우저 홈페이지 설정 바꾸다 ? > 브라우저의 홈페이지 설정을 바꾸려면?
그 차 마시다 대화 하다 . > 그와 함께 차를 마시며 대화했다.
내일 무슨 계획 이다 ? > 내일 무슨 계획이야?
이메일 계정 해킹당하다 같다 . > ",이메일 계정을 해킹당한 것 같아요.
