gloss,spoken
지하철 철로 물 떨어지다,선로에 물을 떨어뜨렸습니다.
쌍둥이 낳다 그렇다면 행복 노력 더 2배,쌍둥이를 낳으면 행복과 노력은 두배이다
핸드폰 찾다 실종 ?,핸드폰을 분실하셨나요?
비행기 안 비행기 가지다 가능 ?,비행기를 기내에 가져갈 수 있나요?
상대방 술 마시다 때문에 고생,상대방이 술을 마시기 때문에 힘들다
구별 불량 안되다 ?,구별이 안되나요?
고속버스 전 저기 곳,고속버스정류장 못가서 내려주세요.
나무 빽빽하다 저기 다음 도착 내리다 ?,숲 지나서 내려드릴까요?
집중 고장 안되다 ?,집중이 안되나요?
아버지 어머니 쉬다 날 때문에 집 계시다,부모께서 공휴일이라 집에 계신다
오락 놀다 방문 농인 위하다 서비스 드리다,게임을 이용하시는 농인들을 위한 서비스를 제공하고 있습니다.
우회전 확인 하다 ?,우회전 하으시죠?
항공 짐 검사 두다 여기 ?,수하물보관소가 여기에 있습니까?
항상 빛나다 원하다,항상 빛나고 싶어
집 차두다,집으로 가주세요.
나 동 오다 새롭다 학생 반갑다 박수,저희 동에 온 신입생 여러분을 환영합니다
기억 천천히,천천히 기억해주세요.
친구 먹다 중간 흰 네모 자르다 먹다 생각 사라지다,친구가 음식을 먹다가 의외로 방부제를 같이 먹었어요.
나 -보다 도 잘하다 질투,나보다 도 잘하시니깐 질투가 난다
롯데월드 갈다 목적 지하철 번호 ?,롯데월드로 갈려면 몇 호선을 타야하나요?
광고 취소 가능 ?,광고를 취소 할 수 있을까요?
고속버스 곳 전 보다 도착 내리다,고속버스정류장 못가서 내려주세요.
택시 전 곳 보다 내리다,택시정류장 못가서 내려주세요.
여기 버스 되다,여기서 버스를 탈 수 있습니다.
점심 불다 끝,점심 불었어
힘들다 그만두다 물러나다 원하다,힘들어서 그만두고 싶다
택시 타다 여러분 안내 대하여 전하다,택시에 타신 승객 여러분께 안내 말씀 드리겠습니다
무엇 -보다 여자 더 마르다,무엇보다 그 여자가 더 말랐어
상황 고장 잘 안되다,상황 인식이 안되네요.
감사 잘 보이다,어머나 고마워요 잘 보이겠습니다
밤 춥다 나오다 하지마 집 계시다,밤은 추우니 나오지 말고 집에 있어
도시 가운데 곳 저기 다음 곳 ?,시내정류장 지나서 내려드릴까요?
애 딸 낳다,내 애가 딸을 낳았어
휠체어 빌리다 곳 그 곳 ?,휠체어 대여소가 저기에 있습니까?
사람 각각 뜻 다르다,사람들은 각각 뜻이 다르다
모래 넓다 동물 만나다 공격,사막에서 야생동물을 만났어요. 저를 공격할 것 같아요.
아기 임시 빌리다 어디 곳 ?,임시 대여소가 어디에 있습니까?
돈 얼마 맞다 돈 내다,요금 지불해주세요.
집 -안에 사람 없다,집안에는 아무도 없다
수류탄 여러 가지 실종 잃어버리다 ?,무기를 분실하셨나요?
중앙 곳 다음 내리다,중앙정류장 지나서 내려주세요.
형 책 필요 글자 뜻 시키다 책 장소 보내다,형은 책을 사오라고 글을 서점에 보냈다
마음 잃어버리다 실종 ?,마음을 잃어버리셨나요?
다시 재활 지각 방법 ?,재생시간을 놓쳤습니다. 어떻게 해야 하나요?
방해 잘 안되다 사용 불가능,방해가 안되네요.
자유 없다 잃어버리다,자유를 잃어버렸습니다.
나 기차 되다 ?,나서 기차를 탈 수 있나요?
사람 항공 가깝다 곳 어디 ?,공항 주변에 사람은 어디있나요?
정신 실종,정신을 잃어버렸습니다.
태양 어디 ?,태양은 어디에 있습니까?
성격 다르다 실망,성격이 달라서 실망했다
집중 사용 불가능 고장 ?,집중이 안되나요?
집 탑 넘어지다,집 탑이 무너질려고 해요.
이제 죽다,이제 죽자
완전 끝 무엇 하다,완결나면 뭐하지
맛 없다,맛이 없다
소원 등록 불량 안되다 ?,지원이 안되나요?
동생 문 바람 끼다,동생이 문틈에 바람이 끼었어요.
의식 실종 잃어버리다,의식을 잃어버렸습니다.
지금 까지 놀다 오늘 일 생각,그 동안 놀았으니 다시 일을 생각해야겠다
언니 생일 믿다,언니의 생일을 믿었다
정신 보다 차내리다,정신 좀 들렀다가주세요.
나 자유 보이다 원하다,자유롭게 보이고 싶다
그 곳 내리다 맞다 ?,저기서 내리는 것이 맞나요?
경험 부족,경험이 부족해
도움 불량 안되다 ?,도움이 안되나요?
빛 실종 없다,빛을 잃어버렸습니다.
수화 요청 필요 신청 방법,수화요청을 요청하고 싶습니다.
강아지 만들다,강아지를 만들고 있다
열심히 살피다 일,열심히 감사해
빛 사라지다 실종 ?,빛을 잃어버리셨나요?
데이트 하다 원하다 돈 얼마,데이트를 하고 싶은데 가격이 얼마나 되나요
오늘 사랑 깨지다 용서 부탁,오늘 헤어졌는데 용서해줘
남 책 필요 동생 시키다 책 장소 보내다,남은 책을 사오라고 동생을 서점에 보냈다
물건 검사 두다 그 곳 곳 ?,코인로커가 저기에 있습니까?
일 사람 짐 맡기다 가능 ?,직원을 위탁 수하물로 보낼 수 있나요?
남자 아기 1 빼다 10 이해 가능,남자아이는 하나를 빼면 열을 알았다
아빠 방학 때 집 시골 보내다,아빠는 방학이면 집을 시골에 보냈다
눈 몸 끼다,눈에 몸이 끼었어요.
아기 돌 보석 갇히다,아이가 옥에 갇혔어요.
소화 잘 안되다,소화가 안되네요.
발 지갑 발바닥,지갑을 접질렀어요.
소매 날다 잃어버리다 ?,날개를 잃어버리셨나요?
아빠 글자 뜻 생기다 모두 기억,아버지는 그 글을 기억하고 계셨다
아이 낳다 오다,아이를 낳을것 같아요.
사랑 너 배달 맡다,사랑은 네가 배달을 맡아
정리 끝 너무 어렵다,마무리가 너무 어려웠다
뒤 보다,뒤를 보다
여자 돈 없다 혼자 자녀 3 키우다,그녀는 돈없이 혼자 세 자녀를 키워냈다
북 부 곳 저기 다음 도착 내리다,북부정류장 지나서 내려주세요.
돈 농담 ?,농담인가요?
바다 가깝다 곳 사람 물고기 오다,해안가에 인어가 나타났어요.
말 시간 딱,제시간에 말합니다.
도움 불량 잘 안되다 ?,도움이 안되나요?
오락 놀다 ?,게임 좀 켜드릴까요?
요즘 오빠 매일 아침 아침 대회 하다,요즘 오빠는 매일 아침 조회을 한다
서로 성격 다르다 싸우다 많다,성격이 달라서 많이 싸웠다
버스 무엇 곳 ?,시내버스 승강장은 무엇에 있습니까?
너 받다,널 받을게
여성 술 마시다 때문에 고생,여성이 술을 마시기 때문에 힘들다
나이 종합 예약 부탁,세브란스 종합 진료 예약을 해주세요.
남편 닭 국수 마시다 때문에 고생,남편이 라면을 마시기 때문에 힘들다
미안 다시 일 발생 생기다 아니다 주의,죄송합니다 다신 이런 사건이 없도록 주의하겠습니다.
오늘 일 나 막다,이번 임무는 내가 직접 막는다
소 돼지 키우다 검사 이야기 곳 ?,축산관계자 이야기는 어디서 하나요?
일 모임 사라지다 실종,일부를 분실하였습니다.
지다 대표 위쪼이다 아프다,대사가 꼬이듯 아픕니다.
길 저기 곳 다음 도착 차내리다 ?,길 지나서 내려드릴까요?
물건 이용 곳 ?,물건을 이용해서 붙이고 싶은데 어디서 하나요?
총 차 트렁크열다 나르다 ?,트렁크에 총을 넣을까요?
광고 하다 원하다 돈 얼마,광고를 하고 싶은데 가격이 얼마나 되나요
나중 가다 엄마 계시다 아니다,나중에 와보니 엄마가 안 계셨다
배고프다 하다 무엇,배고픈데 뭐 하을까
신분당 집 무엇 ?,신분당선을 타는 집은 어디인가요?
언니 마음 잊다,언니의 마음을 잊었다
행동 계속 너무 힘들다,진행이 너무 힘들다
방 너무 넓다 혼자 계절 춥다 무섭다,방이 혼자 쓰기에 너무 넓어서 겨울에는 무섭다
껌 포장 어디 곳 ?,껌을 포장해서 붙이고 싶은데 어디서 하나요?
미안 정보 들다 없다,정보를 들을 수 없습니다.
다르다 나라 인터넷 신청 무엇 ?,로밍센터는 무엇에 있습니까?
선물 짐 맡기다 가능 ?,선물을 위탁 수하물로 보낼 수 있나요?
소문 듣다 하지마,소문을 듣지마
다음 너 배달 맡다,다음은 네가 배달을 맡아
주변 집 붕괴,근처에 있는 집이 붕괴되고 있어요.
중앙 전 저기 곳 내리다,중앙정류장 못가서 내려주세요.
길 실종 잃어버리다 ?,길을 잃어버리셨나요?
쌍둥이 낳다 그렇다면 사랑 고생 더 2배,쌍둥이를 낳으면 사랑과 고생은 두배이다
주간 마지막 또 오다 부탁,주말에 또 이용해 주세요.
입학 시험 합격 기쁘다 불면증,입시에 합격된 것이 기뻐서 잠이 오지 않는다
나 가능 사람 무엇,내가 할 수 있는 사람이 뭐가 있을까
영어 잘 안되다 ?,영어가 안되나요?
약속,약속했어
언니 속 불 같다 화 많다,언니는 속이 불같다
사춘기 아들 턱 기억 나다,사춘기가 된 아들의 턱에 기억이 나기 시작했다
여자 아기 자다 얼굴 보다 행복 의미,그녀는 잠든 아이의 얼굴을 보고 행복한 의미를 지었다
버스 ?,버스에서 내려드릴까요?
가방 맡기다 한도 한계 몇 ?,위탁 수하물의 한도 한도는 몇 Kg인가요?
기적 믿다 하지마,기적을 믿지마
나 자유 뛰다 원하다,자유롭게 뛰고 싶다
감독 겸하다,감독을 겸하다
집 항공 가깝다 어디 곳 ?,공항 주변에 집은 어디있나요?
밤 다음 도착 내리다 ?,밤 지나서 내려드릴까요?
끝 얻다 가다,끝나고 밥 얻으러 가자
비밀 무엇 곳 ?,비밀은 어디에 있나요?
꿈 길 곳 ?,꿈은 어디에 있나요?
교통카드 카드,교통카드 카드해주세요.
영어 안 가다,영어로 들어가주세요.
좋다 밤 있다 아마,좋은 밤이 있을거야
아빠 방학 때 계절 춥다 시골 보내다,아빠는 방학이면 겨울을 시골에 보냈다
핸드폰 충전 분 어디 ?,휴대폰을 충전할 수 있는 분이 어디입니까?
핸드폰 충전 누구 ?,휴대폰을 충전할 수 있는 곳이 누구입니까?
차 맡기다 무엇 ?,주차대행한 차는 무엇에서 찾습니까?
돼지 키우다,돼지를 키우다
독 버섯 맞다 같다,독버섯을 맞은 것 같아요.
캐리어 카드 곳 ?,캐리어 카드를 재는 곳은 어디인가요?
I D 다르다 교환하다,다른 아이디를 주세요.
서울역 하다 목적 지하철 갈아타다 몇호 ?,서울역으로 하려면 몇호선으로 갈아타야 하나요?
사랑 되다 ?,사랑도 되나요?
나무 빽빽하다 저기 곳 다음 차내리다,숲 지나서 내려주세요.
북 부 곳 다음 차내리다,북부정류장 지나서 내려주세요.
의미 있다,의미가 있습니다.
지금 까지 놀다 오늘 여행 시작,그 동안 놀았으니 다시 여행을 시작해야겠다
쌀 이용 떡 찍다 먹다 끝,쌀로 떡을 찍어 먹었다
양심 없다,양심이 없다
간 다음 도착 내리다,간 지나서 내려주세요.
미소 실종 잃어버리다,미소를 잃어버렸습니다.
시간 동안 무엇 하다,틈나면 뭐하지
손톱 움직이다 손톱 마르다 가능,손톱을 자주 움직여야 살이 빠진다
안전 위하다 운동 필요,안전을 위해 운동해야 한다
웃음 없다 실종,웃음을 잃어버렸습니다.
교통카드 할인,교통카드 할인해주세요.
지구 무엇 곳 ?,지구는 어디에 있나요?
모두 말 쉽다 아니다,모든 말이 쉽게 이루어지지 않는다
아버지 늙다 자신 돌보다 필요,아버지도 나이가 드셔서 자신을 돌보셔야 한다
커피 곳 여기 ?,커피숍은 여기에 있습니까?
지금 카드 교환 가능 ?,지금 카드를 교환할 수 있나요?
얼굴 거품 나다,얼굴에 거품이 났다
방 도둑 넘어오다,방에 도둑이 들어왔어요.
강하다 되다 충전,강화 충전해주세요.
나 가족 행복 만들다,우리 가족은 행복하게 만들고 있다
용 돌보다,용을 돌보다
학생 공부 배우다 아니다 놀다 뿐,그 아이는 공부를 배우지 않고 놀기만 한다
새벽 가다 엄마 계시다 아니다,새벽에 와보니 엄마가 안 계셨다
애인 가지다 위하다 명동 가다,애인을 가지러 명동에 갔다
땅 그리다 찾다 실종,지도를 분실하였습니다.
나 -보다 일 잘하다 차이,나보다 일 잘하시니깐 차이가 난다
돈 받다,돈을 주세요.
나 집 소 오늘 아침 바라보다,우리 집 소가 오늘 아침 송아지를 바라보았다
뒤 가다 내리다,뒤로 가주세요.
생각 사람 잊다 쉽다 어렵다,생각했던 사람을 잊는건 어렵다
링크 가다,링크로 들어가주세요.
바꾸다 되다 -하다가 다시 시작,바뀌었다가 다시 시작하자
짜장 입다 가다,짜장면 입으러 갈래
저기 속 안에 사람 있다,저속에 사람이 있어
소 돼지 키우다 검사 신고 어느 시간 ?,축산관계자 신고는 언제서 하나요?
구경 여행 문 가다,관광 단지 안으로 가주세요.
세금 공짜 어느 시간 ?,면세점은 언제에 있습니까?
학교 목적 가다 방법 무엇 ?,학교로 가려면 어떻게 가나요?
기억 없다 실종 ?,기억을 잃어버리셨나요?
여행 연맹 합 가입 곳 ?,여행자연합을 가입하고 싶은데 어디서 하면 되나요?
발 생각 발바닥,생각을 접질렀어요.
미소 없다 실종,미소를 잃어버렸습니다.
오늘 일 나 받다,이번 임무는 내가 직접 받는다
시 지다 곳 차내리다 맞다,시청정류장에서 내려주세요.
술 취하다 나무 막대 사람 치다,술 취한 사람이 방망이로 사람들을 치고 있어요.
자유 잃어버리다 실종,자유를 잃어버렸습니다.
나 대전 다니다 -중,나는 대전에 다니고 있어
아기 쉬다 어느 시간 ?,유아 휴게실은 언제에 있습니까?
거짓 죽다 너무 어렵다,가사가 너무 어려웠다
불안 했었다 과거 잊다 살다 노력,불안했던 과거는 잊고 살려한다
좋다 방법 좋다 아마,좋은 방법이 좋을거야
목 높다 추락 머리 피흐르다,목이 높은데서 떨어져서 머리에서 피나요.
끝 받다 가다,끝나고 밥 받으러 가자
자연 지키다 중요,자연을 지키는 것은 중요하다
아버지 어머니 자녀 독하다 키우다,우리 부모는 자식들을 엄하게 키우셨다
집 가다 피부 계시다 아니다,집에 와보니 피부가 안 계셨다
활동 시간 알려주다 ?,활동 시간을 알려드릴까요?
집중 고장 사용 안되다,집중이 안되네요.
소화 사용 안되다 ?,소화가 안되나요?
캐리어 무게 문 ?,캐리어 무게를 재는 문은 어디인가요?
원하다 알려받다,원하면 알려주세요.
병 바꾸다 불량 ?,치료가 안되나요?
시간 다음 곳 저기 도착 내리다,시간 지나서 내려주세요.
지금 너 배달 맡다,지금은 네가 배달을 맡아
친하다 적 가능,친한 친구는 적이 될 수도 있다
지하철 시간 동안 일정하다 위아래,열차 배차 기간이 맞지 않습니다.
가을 치다 세상 노랗다 변하다,가을이 치면 온 세상이 노랗다
간 곳 다음 내리다,간 지나서 내려주세요.
얼굴 살 나다,얼굴에 살이 났다
학교 오르다 보류 자연 미루다,진학이 보류되어 미루게 되었다
피부 여드름 나다,피부에 여드름이 났다
학교 찾다 가다 방법 ?,학교로 가려면 어떻게 가나요?
자동 문열다 다시 재활 싶다 신고 어디 곳 ?,자동재생신고를 하려고 하는데 어디서 하나요?
지방 버스 무엇 곳 ?,시외버스 승강장은 무엇에 있습니까?
배 커,배가 너무 커
돈 많다 간 갚다 가능 불가능,그 많은 돈을 간만에 갚는건 불가능해
여행 정보 묻다 이것 곳 ?,관광안내소는 이곳에 있습니까?
짐 무게 초과 할인 돈주다 곳 어디 ?,수하물 할인요금은 어디서 내나요?
사람 소리 무겁다 깔리다,사람이 무거운 소리에 깔렸어요.
나 집 꼴,우리 집에 꼴이 났어요.
술 취하다 나무 막대 사람 붙잡다,술 취한 사람이 방망이로 사람들을 붙잡고 있어요.
물 다음 차내리다 ?,물 지나서 내려드릴까요?
이야기 다시 ?,다시 이야기해드릴까요?
집 안 없다 ?,집 안에 없나요?
영어 문 가다,영어로 들어가주세요.
차 깨끗하다 차 시원하다,깨끗한 차를 마셨더니 상쾌하다
이웃 집 살,옆집에 살이 났어요.
미래 위해 미리 전진 필요하다,미래를 위해 전진해야 한다
일 갈아타다 곳곳 도움받다,일 갈아타는 것 좀 도와주세요.
나 말 놀다 와,우리말에 놀러와
부탁 다시,다시 부탁해주세요.
택시 추가 오천원,추가 요금은 오천원입니다.
밤 다음 ?,밤 지나서 내려드릴까요?
장사 고장 죽다 ?,장사가 안되나요?
일 곳 없다 잃어버리다,일자리를 잃어버렸습니다.
도시 가운데 전 저기 곳 내리다,시내정류장 못가서 내려주세요.
그 곳 있다 ?,그곳에 있을까요?
정도 마음 좋다 돌보다 노력,그 정도는 마음이 좋으니깐 친절히 돌봐줄거야
친구 꿈 낳다,내 친구가 꿈을 낳았어
차 저기 곳 다음,차서 지나서 내려주세요.
모두 먹다 중간 흰 네모 자르다 먹다 실수,모두가 음식을 먹다가 실수로 방부제를 같이 먹었어요.
시간 저기 다음 곳,시간 지나서 내려주세요.
회사 가지다 -중,회사를 가지고 있어
아기 닮다 오다,아기를 닮을것 같아요.
여기 나오다 맞다,여기서 나오는 것이 맞습니다.
부탁 잊다 듣다 못하다,부탁해요 잠시 깜박했나봐요
안면 사용 불가능 고장 ?,안면 인식이 안되나요?
시간 전 버스 곳 차내리다,시간 전 버스정류장 앞에 세워주세요.
선생님 십자가 집 장소 데려가다,선생님이 교회에 데려다 주셨다
나 집 가다 때 택시 부르다 괜찮다,저는 집에 갈때 택시를 부르면 돼요
이유 교환하다,다른 이유를 주세요.
오늘 되다,오늘도 됩니다.
중앙 곳 저기 다음 곳 ?,중앙정류장 지나서 내려드릴까요?
박수 돕다 가능 ?,응원 할 수 있을까요?
거북 달리다 빠르다,거북이 달리면 빠르다
아프다 받다 불가능,아파서 못 받을것 같아요.
하나 중앙 내리다 ?,중앙 역에서 내리시나요?
여자 위 여자 나 아파 성실 지키다,언니는 아픈날 위해 정성껏 돌봐주셨다
장사 불량 죽다,장사가 안되네요.
밤 곳 다음 보다 도착 내리다,밤 지나서 내려주세요.
항공 쉬다 서비스 곳 그 곳 ?,항공사 라운지는 저기에 있습니까?
하다,하겠습니다.
서울 버스 여기 ?,서울 시내로 가는 버스 승강장은 여기에 있습니까?
사랑 -때 기분 좋다,사랑이 불면 기분이 좋다
영어 보다 원하다,영어를 보고 싶어
친구 잔소리 때문에 기분 별로,친구가 잔소리해서 기분이 별로야
지다 대표 있다,대사가 있습니다.
사람 물 무겁다 깔리다,사람이 무거운 물에 깔렸어요.
수화 상담 필요 신청 방법,수화상담을 요청하고 싶습니다.
목소리 아프다,목소리가 편찮으셔
허리 아프다 ?,허리가 아프세요?
예전 적 때문에 기억 애매,오래전 적이라 좀처럼 기억나지 않는다
호텔 항공 가깝다 무엇 ?,공항 주변에 호텔은 무엇있나요?
요즘 애 매일 아침 운동 하다,요즘 애는 매일 아침 운동을 한다
서 곳 오케이,서쪽으로 가주세요.
답 없다 ?,답은 없으세요?
정신 없다 실종 ?,정신을 잃어버리셨나요?
너무 행복 모습 아름답다 보다,너무 행복해서 온 모습이 아름답게 보인다
태어나다 반갑다,태어나서 반가워
예쁘다 빛나다 전화걸다,영광을 부르세요.
꿈 찾다 실종 ?,꿈을 잃어버리셨나요?
길 없다 잃어버리다 ?,길을 잃어버리셨나요?
목걸이 없다 실종 ?,목걸이를 분실하셨나요?
눈 크다 입다 불가능,눈이 너무 커서 입을 수 없다
기차 여기 되다,여기서 기차를 탈 수 있습니다.
차 맡기다 여기 곳 ?,주차대행한 차는 여기에서 찾습니까?
불행 만나다 아니다 불행,불행 중 불행이다
배 여기 되다,여기서 배를 탈 수 있습니다.
차 빌리다 그 곳 ?,렌트카를 빌리는 곳은 저기에 있습니까?
간 곳 다음 도착 내리다,간 지나서 내려주세요.
자신 느끼다 실종 ?,자신감을 잃어버리셨나요?
말하다 잊다 하지마,말하니깐 잊지마
가다 반갑다,가서 반갑습니다.
한숨 -때 쉬다 원하다,한숨에 쉬고 싶어
도망치다 목적 학교 가다,도망치기 위해 학교에 갔다
밤 곳 다음 내리다 ?,밤 지나서 내려드릴까요?
간 저기 다음 도착 내리다,간 지나서 내려주세요.
밖 춥다 들어가다 하지마 집 계시다,밖은 추우니 들어가지 말고 집에 있어
도시 가운데 곳 다음 내리다 ?,시내정류장 지나서 내려드릴까요?
대기 시간 알려받다,대기 시간 좀 알려주세요.
표 직접 누르다 곳 나 ?,셀프체크인은 나서 가능한가요?
지하철 반대 건너다 올라가다,반대편 승차장으로 올라가려고 합니다.
빛 찾다 실종,빛을 잃어버렸습니다.
어느 곳 신촌 지하철 ?,어디가 신촌역인가요?
고등 학교 다니다,고등학교에 다니다
상자 안 없다,상자 안에 없습니다.
미래 보다 슬프다,미래를 봤더니 슬펐다
시내 버스 곳 저기 다음 도착 내리다 ?,시내버스정류장 지나서 내려드릴까요?
요즘 도 매일 아침 운동 하다,요즘 도는 매일 아침 운동을 한다
뺨 더럽다 심하다 빨래,뺨이 너무 더러워서 빨았어
나 회사 오다 새롭다 학생 반갑다 박수,저희 회사에 온 신입생 여러분을 환영합니다
여행 팀 가입 곳 ?,여행자팀을 가입하고 싶은데 어디서 하면 되나요?
소개 통역 필요 신청 방법,소개통역을 요청하고 싶습니다.
부탁 맞다 ?,부탁 해드릴까요?
신 곳 어디 ?,신은 어디에 있습니까?
아기 자신 먹다 삼키다,아기가 자신을 삼켰어요.
택시 추가 돈 얼마 ?,추가 요금은 얼마인가요?
결과 이야기 맡다 무엇 공부,결론은 공부를 해야한다
소 돼지 키우다 검사 얘기 어디 ?,축산관계자 얘기는 어디서 하나요?
돌다 무엇,뭘돌아
나무 빽빽하다 내리다,숲으로 가주세요.
남자 질문 마지막 대답,그는 오랜 질문끝에 대답했다
천지 모두 곳,우주로 가주세요.
나 가족 행복 가다,우리 가족은 행복하게 가고 있다
나타나다 행동 없다,반응이 없습니다.
길 전 내리다,길 못가서 내려주세요.
세금 공짜 인터넷 신고 받아오다 여기 ?,면세품 인도장은 여기에 있습니까?
살다 사람 ?,주민 센터는 어디에 있습니까?
오늘 사랑 알다 중에 행복,지금 사랑을 알고 있어서 행복하다
무엇 병 나다 맞다,무슨 병이 생긴건 아니야
시내 버스 전 곳 저기 도착 내리다,시내버스정류장 못가서 내려주세요.
여행 동맹 가입 어디 곳 ?,여행자동맹을 가입하고 싶은데 어디서 하면 되나요?
도깨비 깊다 지하 내리다,지옥으로 가주세요.
밤 저기 곳 다음 차내리다 ?,밤 지나서 내려드릴까요?
아빠 딸 스페인 보내다 위하여 일 열심히,아버지는 딸을 스페인으로 유학 보내기 위해 열심히 일했다
소문 듣다 기분 좋다,소문을 들었더니 기분이 좋다
여행 그룹 가입 어디 곳 ?,여행자그룹을 가입하고 싶은데 어디서 하면 되나요?
집 여러 가지 불 119 부르다 부탁,건물에 불이 났어요. 소방차를 불러주세요.
핸드폰 휴대폰,휴대폰 휴대폰입니다.
조금 저기 다음 도착 차내리다,조금 지나서 내려주세요.
여행 그룹 가입 어디 ?,여행자그룹을 가입하고 싶은데 어디서 하면 되나요?
길 잃어버리다 찾다 중에,길을 잃어버려서 찾고 있어
장사 안되다,장사가 안되네요.
나 가능 말 무엇,내가 할 수 있는 말이 뭐가 있을까
용기 잃어버리다 ?,용기를 잃어버리셨나요?
정보 얻다 중,정보를 얻고있습니다.
밤 곳 다음,밤 지나서 내려주세요.
이익 손해 안되다,이해가 안되네요.
몸 저기 곳 ?,몸 안으로 들어갈까요?
정보 받다 중,정보를 받고있습니다.
아버지 생일 잊다,아버지의 생일을 잊었다
아기 귀 바꾸다 곳 어디 ?,귀 갈이대는 어디에 있습니까?
의미 안내하다 도와주다 ?,의미 찾는 것 좀 도와드릴까요?
지하철 신 손 위로올리다 까먹다,지하철에 발을 놓고 내렸습니다.
영어 안 곳,영어로 들어가주세요.
학교 가다 차내리다,학교로 가주세요.
성격 성격 다르다,성격도 성격이 다르다
물 다음 내리다 ?,물 지나서 내려드릴까요?
소 돼지 키우다 검사 고기 곳 ?,축산관계자 고기는 어디서 하나요?
비행기 사용 가능 ?,비행기를 사용 할 수 있을까요?
광고 꼿다,광고를 매주세요.
시간 저기 다음 도착 내리다 ?,시간 지나서 내려드릴까요?
가을 내리다 세상 노랗다 변하다,가을이 내리면 온 세상이 노랗다
시간 가능 -면 이틀 동안 지구 가다 살다 원하다,가능하면 이틀동안 지구에 가서 지내고 싶어
곰 돌보다,곰을 돌보다
이익 손해 고장,이해가 안되네요.
지금 힘들다 마음 편하다,지금은 힘들지만 마음을 편하다
숨다 성질 사용 잘 안되다 ?,음성 인식이 안되나요?
지나가다 -때 책 읽다 끝,지나가는 시간에 책을 읽었어
아빠 아들 데려가다 병원 가다,아빠는 아들을 병원에 데리고 갔다
마귀 방법 안 가다 ?,마법 단지 안으로 들어갈까요?
항공 목욕 곳 여기 ?,공항 내 샤워실은 여기에 있나요?
목적 장소 찾다 가다 방법 ?,목적지로 가려면 어떻게 가나요?
마귀 방법 있다 ?,마법이 있으세요?
아기 기저귀 바꾸다 여기 ?,기저귀 갈이대는 여기에 있습니까?
설명 사용 불가능 고장,설명이 안되네요.
지하철 문 벽 물건 떨어지다,지하철 벽 사이로 물건이 떨어졌습니다.
남자 논쟁 마지막 대답,그는 오랜 논쟁끝에 대답했다
말 갈아타다 곳곳 도움받다,말 갈아타는 것 좀 도와주세요.
따뜻하다 다가오다 소풍 나가다 원하다,봄이 오면 소풍나가고 싶어
지하철 철로 흙 떨어지다 ?,선로에 흙을 떨어뜨리셨나요?
파랑 빼다 일 완료 끝,남은 역할을 거뜬히 해낸다
불춥불다불 불켜불다불 ?,불 좀 켜드릴까요?
담배 아이 짐 맡기다 가능 ?,아이를 위탁 수하물로 보낼 수 있나요?
언어 고장 잘 안되다,언어 인식이 안되네요.
도착 기본 균형 저녁 9시 정도,도착기준은 오후 9시가 되겠습니다
중 사이 전 곳 도착 차내리다,중간정류장 못가서 내려주세요.
전기 힘 곳 가다 ?,김포전력으로 갈까요?
화장실 가다 짐 덜다 부탁,화장실에 다녀올테니 잠깐 짐 좀 덜아주세요
사랑 잃어버리다 찾다 중에,사랑을 잃어버려서 찾고 있어
계절 바람 날 따뜻하다 자다,가을 날씨가 따뜻해서 졸려
선생님 나 사랑 가르치다,선생님이 나에게 사랑을 가르쳐주셨다
항공 배달 곳 누구 ?,공항 내 택배를 보낼 수 있는 곳이 누구입니까?
아버지 키우다 했었다 소 팔다 학교 남 보내다,아버지는 키우던 소를 팔아 남을 학교에 보냈다
방 따뜻하다 감 좋다,방이 너무 따뜻해서 감이 좋다
목 몸 끼다,목에 몸이 끼었어요.
소 돼지 키우다 검사 요리 어디 ?,축산관계자 요리는 어디서 하나요?
바람 -때 계절 따뜻하다 좋다,바람이 불면 봄이 좋다
항공 배달 분 ?,공항 내 택배를 보낼 수 있는 분이 어디입니까?
오락 놀다,게임 좀 켜주세요.
남녀 구분 문열다 출입 싶다 신고 곳 ?,성별출입신고를 하려고 하는데 어디서 하나요?
한달 누적사용 수단 정하다 보다 원하다,정기권 사용 법을 알고 싶습니다.
귀 단말기터치 다시 해보다,귀를 다시 대세요.
택시 대체 만원 ?,대체 요금이 만원인가요?
개 돌보다 힘 없어지다,개를 돌보면 힘이 빠지는 것 같다
새끼 딸 낳다,내 새끼가 딸을 낳았어
아내 갑자기 쓰러지다,아내가 갑자기 쓰러지셨어요
너무 기쁘다 시간 흘리다,너무 기뻐서 시간이 흘렀다
친구 사랑 낳다,내 친구가 사랑을 낳았어
저기 일 돌아가다 싫다,그 일은 돌아가기 싫어
물건 검사 두다 그 곳 ?,코인로커가 그곳에 있습니까?
친구 세상 낳다,내 친구가 세상을 낳았어
자동 문열다 출입 싶다 조사 재판 곳 ?,자동출입검사를 하려고 하는데 어디서 하나요?
굉장하다 슬프다 했었다 과거 잊다 살다 노력,비참했던 과거는 잊고 살려한다
부인 만나다 위하다 명동 가다,부인을 만나러 명동에 갔다
고양이 곳 ?,고양이는 어디에 있나요?
나 미래 느끼다 원하다,미래를 느끼고 싶다
고기 몸 나쁘다,고기는 건강에 나쁘다
영어 불량 사용 불가능,영어가 안되네요.
지금 드리다,여기서 드리겠습니다.
이유 다르다 교환하다,다른 이유를 주세요.
